,lon,lat,date,rain
1206,23.75,-28.75,02.01.04,1.557652116
1207,21.25,-26.25,02.01.04,1.160988688
1208,23.75,-26.25,02.01.04,2.301394224
1209,21.25,-28.75,03.01.04,0.968927562
1210,23.75,-28.75,03.01.04,1.806409836
1211,21.25,-26.25,03.01.04,1.301341772
1212,23.75,-26.25,03.01.04,1.640449047
1213,21.25,-28.75,04.01.04,0.959835768
1214,23.75,-28.75,04.01.04,1.023741245
1215,21.25,-26.25,04.01.04,1.881218672
1216,23.75,-26.25,04.01.04,1.337058067
1217,21.25,-28.75,05.01.04,0.006868432
1218,23.75,-28.75,05.01.04,0.015048644
1219,21.25,-26.25,05.01.04,0.015721895
1220,23.75,-26.25,05.01.04,0.000122329
1221,21.25,-28.75,06.01.04,0.015081717
1222,23.75,-28.75,06.01.04,0.012256916
1223,21.25,-26.25,06.01.04,0.018381977
1224,23.75,-26.25,06.01.04,0.008455671
1225,21.25,-28.75,07.01.04,0.015264203
1226,23.75,-28.75,07.01.04,0.027006987
1227,21.25,-26.25,07.01.04,0.01056728
1228,23.75,-26.25,07.01.04,0.042800095
1229,21.25,-28.75,08.01.04,0.003558297
1230,23.75,-28.75,08.01.04,0.022558559
1231,21.25,-26.25,08.01.04,0.006114975
1232,23.75,-26.25,08.01.04,0.00337105
1233,21.25,-28.75,09.01.04,0.371136159
1234,23.75,-28.75,09.01.04,1.218070149
1235,21.25,-26.25,09.01.04,0.219254553
1236,23.75,-26.25,09.01.04,0.296361208
1237,21.25,-28.75,10.01.04,0.594743609
1238,23.75,-28.75,10.01.04,0.924381793
1239,21.25,-26.25,10.01.04,0.927800536
1240,23.75,-26.25,10.01.04,1.084696531
1241,21.25,-28.75,11.01.04,0.097974703
1242,23.75,-28.75,11.01.04,0.282438457
1243,21.25,-26.25,11.01.04,0.263820648
1244,23.75,-26.25,11.01.04,0.677802086
1245,21.25,-28.75,12.01.04,0.396052778
1246,23.75,-28.75,12.01.04,1.327055216
1247,21.25,-26.25,12.01.04,1.034731507
1248,23.75,-26.25,12.01.04,2.495338678
1249,21.25,-28.75,01.01.05,1.160397649
1250,23.75,-28.75,01.01.05,2.022553444
1251,21.25,-26.25,01.01.05,1.358276367
1252,23.75,-26.25,01.01.05,2.780320883
1253,21.25,-28.75,02.01.05,1.48103106
1254,23.75,-28.75,02.01.05,2.061259508
1255,21.25,-26.25,02.01.05,0.909852505
1256,23.75,-26.25,02.01.05,1.329943776
1257,21.25,-28.75,03.01.05,1.119612217
1258,23.75,-28.75,03.01.05,1.656880856
1259,21.25,-26.25,03.01.05,1.885739803
1260,23.75,-26.25,03.01.05,1.77804172
1261,21.25,-28.75,04.01.05,1.248602033
1262,23.75,-28.75,04.01.05,1.424837589
1263,21.25,-26.25,04.01.05,2.742263079
1264,23.75,-26.25,04.01.05,2.062088728
1265,21.25,-28.75,05.01.05,1.133254528
1266,23.75,-28.75,05.01.05,0.377949476
1267,21.25,-26.25,05.01.05,0.314350307
1268,23.75,-26.25,05.01.05,0.100487396
1269,21.25,-28.75,06.01.05,0.160198539
1270,23.75,-28.75,06.01.05,0.21703957
1271,21.25,-26.25,06.01.05,0.017279238
1272,23.75,-26.25,06.01.05,0.008479819
1273,21.25,-28.75,07.01.05,0.000158062
1274,23.75,-28.75,07.01.05,0.005715247
1275,21.25,-26.25,07.01.05,0.000262549
1276,23.75,-26.25,07.01.05,0.011241993
1277,21.25,-28.75,08.01.05,0.003925797
1278,23.75,-28.75,08.01.05,0.028589642
1279,21.25,-26.25,08.01.05,0.013608861
1280,23.75,-26.25,08.01.05,0.002439673
1281,21.25,-28.75,09.01.05,0.000648496
1282,23.75,-28.75,09.01.05,0.012397056
1283,21.25,-26.25,09.01.05,0.000235683
1284,23.75,-26.25,09.01.05,0.073757291
1285,21.25,-28.75,10.01.05,0.656838953
1286,23.75,-28.75,10.01.05,0.650390089
1287,21.25,-26.25,10.01.05,0.597052455
1288,23.75,-26.25,10.01.05,0.663317442
1289,21.25,-28.75,11.01.05,0.526696563
1290,23.75,-28.75,11.01.05,1.261208415
1291,21.25,-26.25,11.01.05,0.686192632
1292,23.75,-26.25,11.01.05,1.563616514
1293,21.25,-28.75,12.01.05,0.816563547
1294,23.75,-28.75,12.01.05,0.654939771
1295,21.25,-26.25,12.01.05,0.625143468
1296,23.75,-26.25,12.01.05,1.306034327
1297,21.25,-28.75,01.01.06,2.767741919
1298,23.75,-28.75,01.01.06,4.026731968
1299,21.25,-26.25,01.01.06,3.082269669
1300,23.75,-26.25,01.01.06,4.101448059
1301,21.25,-28.75,02.01.06,3.416846514
1302,23.75,-28.75,02.01.06,5.593294621
1303,21.25,-26.25,02.01.06,4.743220806
1304,23.75,-26.25,02.01.06,8.657427788
1305,21.25,-28.75,03.01.06,1.180394411
1306,23.75,-28.75,03.01.06,2.123638868
1307,21.25,-26.25,03.01.06,1.715982437
1308,23.75,-26.25,03.01.06,3.535409927
1309,21.25,-28.75,04.01.06,2.081590414
1310,23.75,-28.75,04.01.06,2.036151409
1311,21.25,-26.25,04.01.06,2.013090134
1312,23.75,-26.25,04.01.06,2.438812971
1313,21.25,-28.75,05.01.06,0.838903844
1314,23.75,-28.75,05.01.06,0.926645219
1315,21.25,-26.25,05.01.06,0.54107511
1316,23.75,-26.25,05.01.06,0.558578312
1317,21.25,-28.75,06.01.06,0.040447284
1318,23.75,-28.75,06.01.06,0.582044661
1319,21.25,-26.25,06.01.06,0.094435379
1320,23.75,-26.25,06.01.06,0.109121285
1321,21.25,-28.75,07.01.06,0.024380147
1322,23.75,-28.75,07.01.06,0.169813067
1323,21.25,-26.25,07.01.06,0.01618289
1324,23.75,-26.25,07.01.06,0.073349454
1325,21.25,-28.75,08.01.06,0.195590317
1326,23.75,-28.75,08.01.06,1.00203836
1327,21.25,-26.25,08.01.06,0.054000832
1328,23.75,-26.25,08.01.06,0.253725052
1329,21.25,-28.75,09.01.06,0.003242949
1330,23.75,-28.75,09.01.06,0.063657179
1331,21.25,-26.25,09.01.06,0.000912003
1332,23.75,-26.25,09.01.06,0.006632415
1333,21.25,-28.75,10.01.06,0.360552549
1334,23.75,-28.75,10.01.06,0.959643781
1335,21.25,-26.25,10.01.06,0.932432652
1336,23.75,-26.25,10.01.06,1.474145651
1337,21.25,-28.75,11.01.06,0.300304443
1338,23.75,-28.75,11.01.06,0.84961921
1339,21.25,-26.25,11.01.06,0.6816746
1340,23.75,-26.25,11.01.06,1.280977845
1341,21.25,-28.75,12.01.06,0.340798914
1342,23.75,-28.75,12.01.06,1.074235559
1343,21.25,-26.25,12.01.06,1.255594373
1344,23.75,-26.25,12.01.06,1.731092334
1345,21.25,-28.75,01.01.07,0.73568362
1346,23.75,-28.75,01.01.07,1.189043641
1347,21.25,-26.25,01.01.07,0.828410208
1348,23.75,-26.25,01.01.07,1.481481194
1349,21.25,-28.75,02.01.07,0.181830347
1350,23.75,-28.75,02.01.07,0.250096917
1351,21.25,-26.25,02.01.07,0.342312545
1352,23.75,-26.25,02.01.07,0.324585974
1353,21.25,-28.75,03.01.07,0.573315024
1354,23.75,-28.75,03.01.07,1.434951067
1355,21.25,-26.25,03.01.07,0.586395979
1356,23.75,-26.25,03.01.07,1.321920276
1357,21.25,-28.75,04.01.07,0.532329619
1358,23.75,-28.75,04.01.07,2.109503508
1359,21.25,-26.25,04.01.07,0.775368631
1360,23.75,-26.25,04.01.07,0.698053718
1361,21.25,-28.75,05.01.07,0.027373495
1362,23.75,-28.75,05.01.07,0.017638844
1363,21.25,-26.25,05.01.07,0.028879847
1364,23.75,-26.25,05.01.07,0.004799024
1365,21.25,-28.75,06.01.07,0.100961514
1366,23.75,-28.75,06.01.07,0.265114784
1367,21.25,-26.25,06.01.07,0.054365899
1368,23.75,-26.25,06.01.07,0.38227731
1369,21.25,-28.75,07.01.07,0.042848401
1370,23.75,-28.75,07.01.07,0.025136117
1371,21.25,-26.25,07.01.07,0.011540001
1372,23.75,-26.25,07.01.07,0.011519293
1373,21.25,-28.75,08.01.07,0.017956302
1374,23.75,-28.75,08.01.07,0.014795135
1375,21.25,-26.25,08.01.07,0.017744843
1376,23.75,-26.25,08.01.07,0.000532917
1377,21.25,-28.75,09.01.07,0.009749227
1378,23.75,-28.75,09.01.07,1.005268574
1379,21.25,-26.25,09.01.07,0.114938833
1380,23.75,-26.25,09.01.07,1.384507656
1381,21.25,-28.75,10.01.07,1.959492803
1382,23.75,-28.75,10.01.07,2.263218164
1383,21.25,-26.25,10.01.07,1.52943635
1384,23.75,-26.25,10.01.07,2.087302446
1385,21.25,-28.75,11.01.07,0.598337948
1386,23.75,-28.75,11.01.07,1.60863781
1387,21.25,-26.25,11.01.07,0.658990145
1388,23.75,-26.25,11.01.07,1.441120982
1389,21.25,-28.75,12.01.07,1.299165487
1390,23.75,-28.75,12.01.07,2.752193451
1391,21.25,-26.25,12.01.07,1.804940224
1392,23.75,-26.25,12.01.07,2.868732929
1393,21.25,-28.75,01.01.08,1.919317007
1394,23.75,-28.75,01.01.08,2.317372084
1395,21.25,-26.25,01.01.08,2.149271011
1396,23.75,-26.25,01.01.08,4.461112022
1397,21.25,-28.75,02.01.08,1.244589925
1398,23.75,-28.75,02.01.08,1.72390151
1399,21.25,-26.25,02.01.08,1.924864531
1400,23.75,-26.25,02.01.08,1.876089096
1401,21.25,-28.75,03.01.08,1.332542062
1402,23.75,-28.75,03.01.08,1.992625356
1403,21.25,-26.25,03.01.08,1.404760003
1404,23.75,-26.25,03.01.08,2.409282207
1405,21.25,-28.75,04.01.08,0.477817476
1406,23.75,-28.75,04.01.08,0.644854486
1407,21.25,-26.25,04.01.08,0.860308051
1408,23.75,-26.25,04.01.08,0.556932926
1409,21.25,-28.75,05.01.08,1.287023306
1410,23.75,-28.75,05.01.08,2.768936634
1411,21.25,-26.25,05.01.08,1.141903758
1412,23.75,-26.25,05.01.08,1.533437371
1413,21.25,-28.75,06.01.08,1.241489649
1414,23.75,-28.75,06.01.08,1.113690376
1415,21.25,-26.25,06.01.08,0.307017446
1416,23.75,-26.25,06.01.08,0.243421882
1417,21.25,-28.75,07.01.08,0.034428768
1418,23.75,-28.75,07.01.08,0.00371735
1419,21.25,-26.25,07.01.08,0.006151298
1420,23.75,-26.25,07.01.08,0.014363785
1421,21.25,-28.75,08.01.08,0.011964737
1422,23.75,-28.75,08.01.08,0.013508796
1423,21.25,-26.25,08.01.08,0.011876453
1424,23.75,-26.25,08.01.08,0.013622148
1425,21.25,-28.75,09.01.08,0.005317638
1426,23.75,-28.75,09.01.08,0.003892542
1427,21.25,-26.25,09.01.08,0.005718946
1428,23.75,-26.25,09.01.08,0.012299798
1429,21.25,-28.75,10.01.08,0.153250247
1430,23.75,-28.75,10.01.08,0.268507838
1431,21.25,-26.25,10.01.08,0.334888607
1432,23.75,-26.25,10.01.08,0.350278199
1433,21.25,-28.75,11.01.08,0.424482465
1434,23.75,-28.75,11.01.08,1.761347294
1435,21.25,-26.25,11.01.08,1.030275464
1436,23.75,-26.25,11.01.08,1.910946608
1437,21.25,-28.75,12.01.08,0.36141786
1438,23.75,-28.75,12.01.08,0.637683272
1439,21.25,-26.25,12.01.08,0.546731472
1440,23.75,-26.25,12.01.08,0.944524884
1441,21.25,-28.75,01.01.09,0.686201215
1442,23.75,-28.75,01.01.09,2.203990936
1443,21.25,-26.25,01.01.09,2.174097061
1444,23.75,-26.25,01.01.09,3.752976179
1445,21.25,-28.75,02.01.09,2.663234711
1446,23.75,-28.75,02.01.09,3.563111305
1447,21.25,-26.25,02.01.09,4.008110523
1448,23.75,-26.25,02.01.09,3.025336266
1449,21.25,-28.75,03.01.09,1.205630302
1450,23.75,-28.75,03.01.09,1.176898718
1451,21.25,-26.25,03.01.09,1.015063643
1452,23.75,-26.25,03.01.09,1.187242866
1453,21.25,-28.75,04.01.09,0.801834822
1454,23.75,-28.75,04.01.09,0.610142112
1455,21.25,-26.25,04.01.09,0.383892655
1456,23.75,-26.25,04.01.09,0.171208888
1457,21.25,-28.75,05.01.09,0.133259356
1458,23.75,-28.75,05.01.09,0.285278916
1459,21.25,-26.25,05.01.09,0.130913436
1460,23.75,-26.25,05.01.09,0.329448223
1461,21.25,-28.75,06.01.09,0.423298359
1462,23.75,-28.75,06.01.09,0.623767018
1463,21.25,-26.25,06.01.09,0.924804389
1464,23.75,-26.25,06.01.09,2.084390163
1465,21.25,-28.75,07.01.09,0.072516367
1466,23.75,-28.75,07.01.09,0.279619634
1467,21.25,-26.25,07.01.09,0.050296716
1468,23.75,-26.25,07.01.09,0.188335538
1469,21.25,-28.75,08.01.09,0.031346392
1470,23.75,-28.75,08.01.09,0.106631793
1471,21.25,-26.25,08.01.09,0.021729086
1472,23.75,-26.25,08.01.09,0.051932737
1473,21.25,-28.75,09.01.09,0.00618863
1474,23.75,-28.75,09.01.09,0.015871806
1475,21.25,-26.25,09.01.09,0.10323073
1476,23.75,-26.25,09.01.09,0.206506014
1477,21.25,-28.75,10.01.09,0.848255694
1478,23.75,-28.75,10.01.09,1.839343905
1479,21.25,-26.25,10.01.09,1.903876066
1480,23.75,-26.25,10.01.09,2.582533836
1481,21.25,-28.75,11.01.09,0.289131165
1482,23.75,-28.75,11.01.09,1.631490469
1483,21.25,-26.25,11.01.09,0.449379802
1484,23.75,-26.25,11.01.09,1.914105177
1485,21.25,-28.75,12.01.09,0.411032945
1486,23.75,-28.75,12.01.09,1.149798393
1487,21.25,-26.25,12.01.09,1.080963612
1488,23.75,-26.25,12.01.09,1.002555132
1489,21.25,-28.75,01.01.10,2.427696705
1490,23.75,-28.75,01.01.10,5.064294815
1491,21.25,-26.25,01.01.10,4.207751274
1492,23.75,-26.25,01.01.10,5.244771004
1493,21.25,-28.75,02.01.10,1.680272579
1494,23.75,-28.75,02.01.10,2.970560789
1495,21.25,-26.25,02.01.10,1.694226384
1496,23.75,-26.25,02.01.10,2.518726826
1497,21.25,-28.75,03.01.10,1.108273029
1498,23.75,-28.75,03.01.10,2.105300903
1499,21.25,-26.25,03.01.10,1.183383465
1500,23.75,-26.25,03.01.10,2.173821211
1501,21.25,-28.75,04.01.10,0.825200737
1502,23.75,-28.75,04.01.10,1.192516565
1503,21.25,-26.25,04.01.10,0.850809455
1504,23.75,-26.25,04.01.10,2.278259754
1505,21.25,-28.75,05.01.10,0.095869131
1506,23.75,-28.75,05.01.10,0.178642705
1507,21.25,-26.25,05.01.10,0.26788941
1508,23.75,-26.25,05.01.10,0.474011898
1509,21.25,-28.75,06.01.10,0.034880925
1510,23.75,-28.75,06.01.10,0.018914949
1511,21.25,-26.25,06.01.10,0.036939222
1512,23.75,-26.25,06.01.10,0.009976006
1513,21.25,-28.75,07.01.10,0.044872265
1514,23.75,-28.75,07.01.10,0.025375806
1515,21.25,-26.25,07.01.10,0.018174356
1516,23.75,-26.25,07.01.10,0.009040049
1517,21.25,-28.75,08.01.10,0.018461771
1518,23.75,-28.75,08.01.10,0.002668659
1519,21.25,-26.25,08.01.10,0.013295693
1520,23.75,-26.25,08.01.10,0.001421693
1521,21.25,-28.75,09.01.10,0.045682736
1522,23.75,-28.75,09.01.10,0.074321419
1523,21.25,-26.25,09.01.10,0.011629337
1524,23.75,-26.25,09.01.10,0.007528717
1525,21.25,-28.75,10.01.10,0.061027106
1526,23.75,-28.75,10.01.10,0.237877309
1527,21.25,-26.25,10.01.10,0.060469903
1528,23.75,-26.25,10.01.10,0.172974691
1529,21.25,-28.75,11.01.10,0.680521905
1530,23.75,-28.75,11.01.10,1.094999552
1531,21.25,-26.25,11.01.10,1.236951828
1532,23.75,-26.25,11.01.10,2.101900339
1533,21.25,-28.75,12.01.10,1.320166469
1534,23.75,-28.75,12.01.10,2.25070405
1535,21.25,-26.25,12.01.10,1.361677289
1536,23.75,-26.25,12.01.10,2.41026783
1537,21.25,-28.75,01.01.11,1.763663292
1538,23.75,-28.75,01.01.11,4.532912254
1539,21.25,-26.25,01.01.11,3.726389408
1540,23.75,-26.25,01.01.11,5.715736866
1541,21.25,-28.75,02.01.11,2.924718857
1542,23.75,-28.75,02.01.11,3.903868675
1543,21.25,-26.25,02.01.11,3.527617931
1544,23.75,-26.25,02.01.11,2.74561882
1545,21.25,-28.75,03.01.11,1.914680243
1546,23.75,-28.75,03.01.11,2.422084808
1547,21.25,-26.25,03.01.11,1.672421455
1548,23.75,-26.25,03.01.11,1.881645679
1549,21.25,-28.75,04.01.11,0.916196108
1550,23.75,-28.75,04.01.11,2.018314838
1551,21.25,-26.25,04.01.11,2.722918034
1552,23.75,-26.25,04.01.11,4.247801781
1553,21.25,-28.75,05.01.11,1.089257479
1554,23.75,-28.75,05.01.11,1.276457548
1555,21.25,-26.25,05.01.11,0.580894589
1556,23.75,-26.25,05.01.11,0.483355939
1557,21.25,-28.75,06.01.11,0.461474061
1558,23.75,-28.75,06.01.11,1.134483099
1559,21.25,-26.25,06.01.11,0.382160693
1560,23.75,-26.25,06.01.11,0.720373631
1561,21.25,-28.75,07.01.11,0.058417536
1562,23.75,-28.75,07.01.11,0.061330639
1563,21.25,-26.25,07.01.11,0.005854344
1564,23.75,-26.25,07.01.11,0.011872994
1565,21.25,-28.75,08.01.11,0.065511718
1566,23.75,-28.75,08.01.11,0.046420842
1567,21.25,-26.25,08.01.11,0.038587026
1568,23.75,-26.25,08.01.11,0.004386257
1569,21.25,-28.75,09.01.11,0.011736842
1570,23.75,-28.75,09.01.11,0.02372659
1571,21.25,-26.25,09.01.11,0.059501328
1572,23.75,-26.25,09.01.11,0.021744275
1573,21.25,-28.75,10.01.11,0.003779339
1574,23.75,-28.75,10.01.11,0.106106453
1575,21.25,-26.25,10.01.11,0.01806269
1576,23.75,-26.25,10.01.11,0.104443699
1577,21.25,-28.75,11.01.11,0.380711198
1578,23.75,-28.75,11.01.11,0.882065415
1579,21.25,-26.25,11.01.11,0.312640727
1580,23.75,-26.25,11.01.11,0.732185304
1581,21.25,-28.75,12.01.11,0.98624444
1582,23.75,-28.75,12.01.11,1.519177198
1583,21.25,-26.25,12.01.11,1.718701124
1584,23.75,-26.25,12.01.11,2.714596033
1585,21.25,-28.75,01.01.12,0.736429989
1586,23.75,-28.75,01.01.12,1.078411698
1587,21.25,-26.25,01.01.12,1.231391788
1588,23.75,-26.25,01.01.12,1.066067219
1589,21.25,-28.75,02.01.12,2.00404501
1590,23.75,-28.75,02.01.12,2.267796516
1591,21.25,-26.25,02.01.12,3.470932007
1592,23.75,-26.25,02.01.12,3.013186455
1593,21.25,-28.75,03.01.12,0.680762768
1594,23.75,-28.75,03.01.12,1.329434276
1595,21.25,-26.25,03.01.12,1.632109642
1596,23.75,-26.25,03.01.12,1.681091785
1597,21.25,-28.75,04.01.12,1.142090678
1598,23.75,-28.75,04.01.12,0.891343594
1599,21.25,-26.25,04.01.12,0.670780301
1600,23.75,-26.25,04.01.12,0.199334681
1601,21.25,-28.75,05.01.12,0.01688597
1602,23.75,-28.75,05.01.12,0.009062183
1603,21.25,-26.25,05.01.12,0.011236522
1604,23.75,-26.25,05.01.12,0.001357171
1605,21.25,-28.75,06.01.12,0.429492772
1606,23.75,-28.75,06.01.12,0.654253066
1607,21.25,-26.25,06.01.12,0.568223417
1608,23.75,-26.25,06.01.12,0.345179677
1609,21.25,-28.75,07.01.12,0.191344917
1610,23.75,-28.75,07.01.12,0.153778955
1611,21.25,-26.25,07.01.12,0.040446162
1612,23.75,-26.25,07.01.12,0.027569121
1613,21.25,-28.75,08.01.12,0.100404777
1614,23.75,-28.75,08.01.12,0.03746799
1615,21.25,-26.25,08.01.12,0.02825146
1616,23.75,-26.25,08.01.12,0.005328263
1617,21.25,-28.75,09.01.12,0.053004995
1618,23.75,-28.75,09.01.12,0.125322148
1619,21.25,-26.25,09.01.12,0.050800797
1620,23.75,-26.25,09.01.12,0.215794295
1621,21.25,-28.75,10.01.12,0.33440429
1622,23.75,-28.75,10.01.12,0.898267865
1623,21.25,-26.25,10.01.12,0.264934421
1624,23.75,-26.25,10.01.12,0.657612264
1625,21.25,-28.75,11.01.12,0.405509144
1626,23.75,-28.75,11.01.12,0.59168756
1627,21.25,-26.25,11.01.12,0.532704592
1628,23.75,-26.25,11.01.12,0.76661396
1629,21.25,-28.75,12.01.12,2.122240305
1630,23.75,-28.75,12.01.12,3.033529997
1631,21.25,-26.25,12.01.12,2.065386295
1632,23.75,-26.25,12.01.12,3.494122982
1633,21.25,-28.75,01.01.13,0.603310406
1634,23.75,-28.75,01.01.13,1.37573266
1635,21.25,-26.25,01.01.13,0.812979639
1636,23.75,-26.25,01.01.13,1.525735617
1637,21.25,-28.75,02.01.13,0.225587681
1638,23.75,-28.75,02.01.13,1.169768929
1639,21.25,-26.25,02.01.13,0.663836598
1640,23.75,-26.25,02.01.13,1.588494778
1641,21.25,-28.75,03.01.13,2.101438999
1642,23.75,-28.75,03.01.13,2.243565321
1643,21.25,-26.25,03.01.13,2.864827394
1644,23.75,-26.25,03.01.13,2.048537254
1645,21.25,-28.75,04.01.13,0.082379058
1646,23.75,-28.75,04.01.13,0.295547545
1647,21.25,-26.25,04.01.13,0.130777195
1648,23.75,-26.25,04.01.13,0.653358638
1649,21.25,-28.75,05.01.13,0.025363294
1650,23.75,-28.75,05.01.13,0.019659048
1651,21.25,-26.25,05.01.13,0.01777965
1652,23.75,-26.25,05.01.13,0.005989331
1653,21.25,-28.75,06.01.13,0.029139947
1654,23.75,-28.75,06.01.13,0.000207459
1655,21.25,-26.25,06.01.13,0.03159982
1656,23.75,-26.25,06.01.13,0.001510613
1657,21.25,-28.75,07.01.13,0.293276548
1658,23.75,-28.75,07.01.13,0.218684763
1659,21.25,-26.25,07.01.13,0.062396556
1660,23.75,-26.25,07.01.13,0.07982076
1661,21.25,-28.75,08.01.13,0.033262059
1662,23.75,-28.75,08.01.13,0.004726927
1663,21.25,-26.25,08.01.13,0.033507537
1664,23.75,-26.25,08.01.13,0.001860402
1665,21.25,-28.75,09.01.13,0.06311021
1666,23.75,-28.75,09.01.13,0.029997487
1667,21.25,-26.25,09.01.13,0.091866113
1668,23.75,-26.25,09.01.13,0.013447374
1669,21.25,-28.75,10.01.13,0.186249703
1670,23.75,-28.75,10.01.13,0.412239373
1671,21.25,-26.25,10.01.13,0.053755201
1672,23.75,-26.25,10.01.13,0.312600374
1673,21.25,-28.75,11.01.13,0.158172637
1674,23.75,-28.75,11.01.13,0.598849177
1675,21.25,-26.25,11.01.13,0.392201781
1676,23.75,-26.25,11.01.13,0.720418155
1677,21.25,-28.75,12.01.13,1.921586394
1678,23.75,-28.75,12.01.13,2.697425842
1679,21.25,-26.25,12.01.13,2.373222828
1680,23.75,-26.25,12.01.13,2.862735271
1681,21.25,-28.75,01.01.14,0.508274555
1682,23.75,-28.75,01.01.14,1.20514226
1683,21.25,-26.25,01.01.14,1.081548929
1684,23.75,-26.25,01.01.14,2.324525833
1685,21.25,-28.75,02.01.14,2.29069376
1686,23.75,-28.75,02.01.14,2.660975218
1687,21.25,-26.25,02.01.14,2.961471081
1688,23.75,-26.25,02.01.14,4.045610905
1689,21.25,-28.75,03.01.14,1.461834669
1690,23.75,-28.75,03.01.14,1.63886714
1691,21.25,-26.25,03.01.14,2.35618639
1692,23.75,-26.25,03.01.14,2.338519096
1693,21.25,-28.75,04.01.14,0.74647963
1694,23.75,-28.75,04.01.14,0.529131353
1695,21.25,-26.25,04.01.14,0.349778384
1696,23.75,-26.25,04.01.14,0.258979321
1697,21.25,-28.75,05.01.14,0.604024589
1698,23.75,-28.75,05.01.14,0.816321313
1699,21.25,-26.25,05.01.14,0.429469585
1700,23.75,-26.25,05.01.14,0.366639674
1701,21.25,-28.75,06.01.14,0.034623001
1702,23.75,-28.75,06.01.14,0.000297222
1703,21.25,-26.25,06.01.14,0.038603678
1704,23.75,-26.25,06.01.14,0.014284362
1705,21.25,-28.75,07.01.14,0.016815227
1706,23.75,-28.75,07.01.14,0.020159336
1707,21.25,-26.25,07.01.14,0.040447906
1708,23.75,-26.25,07.01.14,0.014374434
1709,21.25,-28.75,08.01.14,0.308277369
1710,23.75,-28.75,08.01.14,0.51105994
1711,21.25,-26.25,08.01.14,0.072020702
1712,23.75,-26.25,08.01.14,0.265228808
1713,21.25,-28.75,09.01.14,0.240273222
1714,23.75,-28.75,09.01.14,0.162898585
1715,21.25,-26.25,09.01.14,0.107182905
1716,23.75,-26.25,09.01.14,0.031500984
1717,21.25,-28.75,10.01.14,0.257279545
1718,23.75,-28.75,10.01.14,0.296759367
1719,21.25,-26.25,10.01.14,0.217861384
1720,23.75,-26.25,10.01.14,0.088046484
1721,21.25,-28.75,11.01.14,1.246275306
1722,23.75,-28.75,11.01.14,2.329901934
1723,21.25,-26.25,11.01.14,0.95006299
1724,23.75,-26.25,11.01.14,2.037668705
1725,21.25,-28.75,12.01.14,0.215487748
1726,23.75,-28.75,12.01.14,1.228170633
1727,21.25,-26.25,12.01.14,0.671856284
1728,23.75,-26.25,12.01.14,1.927709103
1729,21.25,-28.75,01.01.15,0.670396149
1730,23.75,-28.75,01.01.15,0.655462682
1731,21.25,-26.25,01.01.15,0.75247097
1732,23.75,-26.25,01.01.15,0.572654843
1733,21.25,-28.75,02.01.15,0.192364842
1734,23.75,-28.75,02.01.15,1.338487029
1735,21.25,-26.25,02.01.15,0.59774828
1736,23.75,-26.25,02.01.15,0.655769229
1737,21.25,-28.75,03.01.15,1.827383757
1738,23.75,-28.75,03.01.15,1.774917364
1739,21.25,-26.25,03.01.15,2.214199066
1740,23.75,-26.25,03.01.15,1.740011454
1741,21.25,-28.75,04.01.15,0.519947648
1742,23.75,-28.75,04.01.15,0.503264725
1743,21.25,-26.25,04.01.15,0.802776456
1744,23.75,-26.25,04.01.15,0.609031558
1745,21.25,-28.75,05.01.15,0.021648072
1746,23.75,-28.75,05.01.15,0.004895515
1747,21.25,-26.25,05.01.15,0.003805758
1748,23.75,-26.25,05.01.15,0.0011486
1749,21.25,-28.75,06.01.15,0.566238642
1750,23.75,-28.75,06.01.15,0.582256377
1751,21.25,-26.25,06.01.15,0.181159556
1752,23.75,-26.25,06.01.15,0.2772668
1753,21.25,-28.75,07.01.15,0.105284244
1754,23.75,-28.75,07.01.15,0.367698908
1755,21.25,-26.25,07.01.15,0.098559223
1756,23.75,-26.25,07.01.15,0.122188687
1757,21.25,-28.75,08.01.15,0.224916756
1758,23.75,-28.75,08.01.15,0.09770757
1759,21.25,-26.25,08.01.15,0.02779516
1760,23.75,-26.25,08.01.15,0.00753481
1761,21.25,-28.75,09.01.15,0.376962453
1762,23.75,-28.75,09.01.15,0.369170517
1763,21.25,-26.25,09.01.15,0.149317086
1764,23.75,-26.25,09.01.15,0.686299324
1765,21.25,-28.75,10.01.15,0.161858022
1766,23.75,-28.75,10.01.15,0.3214522
1767,21.25,-26.25,10.01.15,0.068094082
1768,23.75,-26.25,10.01.15,0.204805911
1769,21.25,-28.75,11.01.15,0.049654841
1770,23.75,-28.75,11.01.15,0.163522765
1771,21.25,-26.25,11.01.15,0.105039865
1772,23.75,-26.25,11.01.15,0.546141088
1773,21.25,-28.75,12.01.15,0.075651594
1774,23.75,-28.75,12.01.15,0.176074058
1775,21.25,-26.25,12.01.15,0.101313047
1776,23.75,-26.25,12.01.15,0.154689908
1777,21.25,-28.75,01.01.16,2.317546844
1778,23.75,-28.75,01.01.16,2.44191432
1779,21.25,-26.25,01.01.16,2.480186701
1780,23.75,-26.25,01.01.16,1.978831768
1781,21.25,-28.75,02.01.16,0.674896479
1782,23.75,-28.75,02.01.16,0.970405579
1783,21.25,-26.25,02.01.16,1.093263865
1784,23.75,-26.25,02.01.16,0.743808746
1785,21.25,-28.75,03.01.16,0.709572017
1786,23.75,-28.75,03.01.16,1.147998929
1787,21.25,-26.25,03.01.16,1.204369783
