date,rain,month,year,scen
16.10.56,60.79681,10,2056,RCP6.0
16.11.56,109.86672,11,2056,RCP6.0
16.12.56,116.91242,12,2056,RCP6.0
16.01.57,160.35674,1,2057,RCP6.0
15.02.57,148.0742,2,2057,RCP6.0
16.03.57,178.3674,3,2057,RCP6.0
16.04.57,71.20811,4,2057,RCP6.0
16.05.57,64.624596,5,2057,RCP6.0
16.06.57,25.54978,6,2057,RCP6.0
16.07.57,3.2334912,7,2057,RCP6.0
16.08.57,16.431805,8,2057,RCP6.0
16.09.57,21.058346,9,2057,RCP6.0
16.10.57,60.6746,10,2057,RCP6.0
16.11.57,125.110794,11,2057,RCP6.0
16.12.57,132.35893,12,2057,RCP6.0
16.01.58,134.55325,1,2058,RCP6.0
15.02.58,141.90793,2,2058,RCP6.0
16.03.58,116.44909,3,2058,RCP6.0
16.04.58,96.03219,4,2058,RCP6.0
16.05.58,30.177223,5,2058,RCP6.0
16.06.58,6.022982,6,2058,RCP6.0
16.07.58,7.4508047,7,2058,RCP6.0
16.08.58,5.389401,8,2058,RCP6.0
16.09.58,22.43022,9,2058,RCP6.0
16.10.58,78.02988,10,2058,RCP6.0
16.11.58,114.01178,11,2058,RCP6.0
16.12.58,130.67578,12,2058,RCP6.0
16.01.59,181.31087,1,2059,RCP6.0
15.02.59,121.31886,2,2059,RCP6.0
16.03.59,149.92946,3,2059,RCP6.0
16.04.59,71.08797,4,2059,RCP6.0
16.05.59,74.17769,5,2059,RCP6.0
16.06.59,18.42335,6,2059,RCP6.0
16.07.59,8.981613,7,2059,RCP6.0
16.08.59,8.401569,8,2059,RCP6.0
16.09.59,8.967444,9,2059,RCP6.0
16.10.59,36.135693,10,2059,RCP6.0
16.11.59,114.24877,11,2059,RCP6.0
16.12.59,159.14107,12,2059,RCP6.0
16.01.60,159.20264,1,2060,RCP6.0
15.02.60,97.350624,2,2060,RCP6.0
16.03.60,110.41003,3,2060,RCP6.0
16.04.60,90.318344,4,2060,RCP6.0
16.05.60,23.67585,5,2060,RCP6.0
16.06.60,4.3740897,6,2060,RCP6.0
16.07.60,2.258607,7,2060,RCP6.0
16.08.60,3.1409357,8,2060,RCP6.0
16.09.60,13.504803,9,2060,RCP6.0
16.10.60,77.195274,10,2060,RCP6.0
16.11.60,86.265114,11,2060,RCP6.0
16.12.60,151.50954,12,2060,RCP6.0
16.01.61,149.31348,1,2061,RCP6.0
15.02.61,113.78749,2,2061,RCP6.0
16.03.61,151.21011,3,2061,RCP6.0
16.04.61,103.49444,4,2061,RCP6.0
16.05.61,79.59598,5,2061,RCP6.0
16.06.61,9.514398,6,2061,RCP6.0
16.07.61,3.1918314,7,2061,RCP6.0
16.08.61,11.5761175,8,2061,RCP6.0
16.09.61,17.126469,9,2061,RCP6.0
16.10.61,45.26013,10,2061,RCP6.0
16.11.61,71.38893,11,2061,RCP6.0
16.12.61,110.9679,12,2061,RCP6.0
16.01.62,158.9971,1,2062,RCP6.0
15.02.62,76.571785,2,2062,RCP6.0
16.03.62,109.69745,3,2062,RCP6.0
16.04.62,50.865723,4,2062,RCP6.0
16.05.62,31.335293,5,2062,RCP6.0
16.06.62,6.1929235,6,2062,RCP6.0
16.07.62,4.2274127,7,2062,RCP6.0
16.08.62,11.171278,8,2062,RCP6.0
16.09.62,13.384348,9,2062,RCP6.0
16.10.62,74.49791,10,2062,RCP6.0
16.11.62,81.70825,11,2062,RCP6.0
16.12.62,138.10823,12,2062,RCP6.0
16.01.63,161.64548,1,2063,RCP6.0
15.02.63,139.24538,2,2063,RCP6.0
16.03.63,69.263084,3,2063,RCP6.0
16.04.63,52.235943,4,2063,RCP6.0
16.05.63,36.012028,5,2063,RCP6.0
16.06.63,22.047424,6,2063,RCP6.0
16.07.63,9.524359,7,2063,RCP6.0
16.08.63,33.49886,8,2063,RCP6.0
16.09.63,16.736048,9,2063,RCP6.0
16.10.63,71.29725,10,2063,RCP6.0
16.11.63,100.83308,11,2063,RCP6.0
16.12.63,127.62738,12,2063,RCP6.0
16.01.64,122.82185,1,2064,RCP6.0
15.02.64,148.66919,2,2064,RCP6.0
16.03.64,120.14556,3,2064,RCP6.0
16.04.64,86.727875,4,2064,RCP6.0
16.05.64,48.106907,5,2064,RCP6.0
16.06.64,11.464336,6,2064,RCP6.0
16.07.64,11.914803,7,2064,RCP6.0
16.08.64,11.958314,8,2064,RCP6.0
16.09.64,12.420978,9,2064,RCP6.0
16.10.64,66.46761,10,2064,RCP6.0
16.11.64,125.50884,11,2064,RCP6.0
16.12.64,127.65609,12,2064,RCP6.0
16.01.65,124.892555,1,2065,RCP6.0
15.02.65,107.04462,2,2065,RCP6.0
16.03.65,114.03165,3,2065,RCP6.0
16.04.65,60.76962,4,2065,RCP6.0
16.05.65,33.225487,5,2065,RCP6.0
16.06.65,14.519027,6,2065,RCP6.0
16.07.65,9.544257,7,2065,RCP6.0
16.08.65,3.6526918,8,2065,RCP6.0
16.09.65,11.429086,9,2065,RCP6.0
16.10.65,73.555084,10,2065,RCP6.0
16.11.65,112.67706,11,2065,RCP6.0
16.12.65,119.99064,12,2065,RCP6.0
16.01.66,132.41318,1,2066,RCP6.0
15.02.66,107.03,2,2066,RCP6.0
16.03.66,99.421135,3,2066,RCP6.0
16.04.66,116.08239,4,2066,RCP6.0
16.05.66,65.655014,5,2066,RCP6.0
16.06.66,12.697813,6,2066,RCP6.0
16.07.66,11.713813,7,2066,RCP6.0
16.08.66,16.587906,8,2066,RCP6.0
16.09.66,15.342596,9,2066,RCP6.0
16.10.66,72.93994,10,2066,RCP6.0
16.11.66,134.52919,11,2066,RCP6.0
16.12.66,141.58511,12,2066,RCP6.0
16.01.67,125.18499,1,2067,RCP6.0
15.02.67,131.25502,2,2067,RCP6.0
16.03.67,158.91774,3,2067,RCP6.0
16.04.67,97.85006,4,2067,RCP6.0
16.05.67,74.51801,5,2067,RCP6.0
16.06.67,21.061565,6,2067,RCP6.0
16.07.67,0.82084274,7,2067,RCP6.0
16.08.67,5.558584,8,2067,RCP6.0
16.09.67,8.986407,9,2067,RCP6.0
16.10.67,46.24928,10,2067,RCP6.0
16.11.67,103.59022,11,2067,RCP6.0
16.12.67,138.22694,12,2067,RCP6.0
16.12.96,103.85166,12,1996,RCP8.5
16.01.97,196.65121,1,1997,RCP8.5
15.02.97,139.20604,2,1997,RCP8.5
16.03.97,114.36856,3,1997,RCP8.5
16.04.97,78.1222,4,1997,RCP8.5
16.05.97,30.961403,5,1997,RCP8.5
16.06.97,22.111065,6,1997,RCP8.5
16.07.97,5.937467,7,1997,RCP8.5
16.08.97,12.300345,8,1997,RCP8.5
16.09.97,14.456023,9,1997,RCP8.5
16.10.97,53.501938,10,1997,RCP8.5
16.11.97,134.57346,11,1997,RCP8.5
16.12.97,160.96439,12,1997,RCP8.5
16.01.98,123.79678,1,1998,RCP8.5
15.02.98,142.63257,2,1998,RCP8.5
16.03.98,151.19893,3,1998,RCP8.5
16.04.98,93.96886,4,1998,RCP8.5
16.05.98,49.4567,5,1998,RCP8.5
16.06.98,22.451963,6,1998,RCP8.5
16.07.98,18.18804,7,1998,RCP8.5
16.08.98,10.698281,8,1998,RCP8.5
16.09.98,33.282974,9,1998,RCP8.5
16.10.98,71.75702,10,1998,RCP8.5
16.11.98,128.40398,11,1998,RCP8.5
16.12.98,144.84041,12,1998,RCP8.5
16.01.99,133.7092,1,1999,RCP8.5
15.02.99,123.33574,2,1999,RCP8.5
16.03.99,136.42255,3,1999,RCP8.5
16.04.99,88.51333,4,1999,RCP8.5
16.05.99,37.911255,5,1999,RCP8.5
16.06.99,14.975953,6,1999,RCP8.5
16.07.99,10.823157,7,1999,RCP8.5
16.08.99,3.4879942,8,1999,RCP8.5
16.09.99,22.608047,9,1999,RCP8.5
16.10.99,88.26076,10,1999,RCP8.5
16.11.99,103.20834,11,1999,RCP8.5
16.12.99,180.51787,12,1999,RCP8.5
16.01.00,146.75931,1,2000,RCP8.5
15.02.00,159.44952,2,2000,RCP8.5
16.03.00,164.53084,3,2000,RCP8.5
16.04.00,110.23143,4,2000,RCP8.5
16.05.00,71.215675,5,2000,RCP8.5
16.06.00,22.099262,6,2000,RCP8.5
16.07.00,26.704954,7,2000,RCP8.5
16.08.00,17.754513,8,2000,RCP8.5
16.09.00,13.345919,9,2000,RCP8.5
16.10.00,55.492664,10,2000,RCP8.5
16.11.00,120.83732,11,2000,RCP8.5
16.12.00,132.55112,12,2000,RCP8.5
16.01.01,178.0189,1,2001,RCP8.5
15.02.01,122.75288,2,2001,RCP8.5
16.03.01,103.213585,3,2001,RCP8.5
16.04.01,92.25283,4,2001,RCP8.5
16.05.01,90.36536,5,2001,RCP8.5
16.06.01,18.938705,6,2001,RCP8.5
16.07.01,7.2243657,7,2001,RCP8.5
16.08.01,6.2821107,8,2001,RCP8.5
16.09.01,9.166952,9,2001,RCP8.5
16.10.01,65.90998,10,2001,RCP8.5
16.11.01,96.070335,11,2001,RCP8.5
16.12.01,115.81759,12,2001,RCP8.5
16.01.02,183.85632,1,2002,RCP8.5
15.02.02,178.291,2,2002,RCP8.5
16.03.02,137.96564,3,2002,RCP8.5
16.04.02,94.2331,4,2002,RCP8.5
16.05.02,54.943542,5,2002,RCP8.5
16.06.02,36.234627,6,2002,RCP8.5
16.07.02,18.993881,7,2002,RCP8.5
16.08.02,8.830128,8,2002,RCP8.5
16.09.02,14.492753,9,2002,RCP8.5
16.10.02,67.33923,10,2002,RCP8.5
16.11.02,82.76587,11,2002,RCP8.5
16.12.02,142.32979,12,2002,RCP8.5
16.01.03,138.82663,1,2003,RCP8.5
15.02.03,118.907364,2,2003,RCP8.5
16.03.03,123.48183,3,2003,RCP8.5
16.04.03,92.38113,4,2003,RCP8.5
16.05.03,52.22343,5,2003,RCP8.5
16.06.03,28.747849,6,2003,RCP8.5
16.07.03,5.540875,7,2003,RCP8.5
16.08.03,8.27916,8,2003,RCP8.5
16.09.03,5.4872246,9,2003,RCP8.5
16.10.03,67.819595,10,2003,RCP8.5
16.11.03,80.2757,11,2003,RCP8.5
16.12.03,146.10764,12,2003,RCP8.5
16.01.04,130.9668,1,2004,RCP8.5
15.02.04,118.81989,2,2004,RCP8.5
16.03.04,123.99006,3,2004,RCP8.5
16.04.04,98.8025,4,2004,RCP8.5
16.05.04,52.261585,5,2004,RCP8.5
16.06.04,22.01145,6,2004,RCP8.5
16.07.04,14.851712,7,2004,RCP8.5
16.08.04,7.080623,8,2004,RCP8.5
16.09.04,16.509,9,2004,RCP8.5
16.10.04,78.578476,10,2004,RCP8.5
16.11.04,108.807106,11,2004,RCP8.5
16.12.04,128.03207,12,2004,RCP8.5
16.01.05,149.4237,1,2005,RCP8.5
15.02.05,104.59247,2,2005,RCP8.5
16.03.05,115.627304,3,2005,RCP8.5
16.04.05,80.208664,4,2005,RCP8.5
16.05.05,78.29826,5,2005,RCP8.5
16.06.05,34.00898,6,2005,RCP8.5
16.07.05,7.993705,7,2005,RCP8.5
16.08.05,10.466803,8,2005,RCP8.5
16.09.05,19.781647,9,2005,RCP8.5
16.10.05,64.41189,10,2005,RCP8.5
16.11.05,67.63996,11,2005,RCP8.5
16.12.05,110.14507,12,2005,RCP8.5
16.01.06,171.64719,1,2006,RCP8.5
15.02.06,158.67593,2,2006,RCP8.5
16.03.06,146.80093,3,2006,RCP8.5
16.04.06,98.94824,4,2006,RCP8.5
16.05.06,69.034096,5,2006,RCP8.5
16.06.06,57.49344,6,2006,RCP8.5
16.07.06,4.542984,7,2006,RCP8.5
16.08.06,12.646943,8,2006,RCP8.5
16.09.06,26.789436,9,2006,RCP8.5
16.10.06,64.84832,10,2006,RCP8.5
16.11.06,100.115746,11,2006,RCP8.5
16.12.06,124.61813,12,2006,RCP8.5
16.01.07,213.74681,1,2007,RCP8.5
15.02.07,127.21158,2,2007,RCP8.5
16.03.07,99.585754,3,2007,RCP8.5
16.04.07,90.996895,4,2007,RCP8.5
16.05.07,37.82753,5,2007,RCP8.5
16.06.07,24.95419,6,2007,RCP8.5
16.07.07,9.064633,7,2007,RCP8.5
16.08.07,18.920658,8,2007,RCP8.5
16.09.07,13.252747,9,2007,RCP8.5
16.10.07,62.916233,10,2007,RCP8.5
16.11.07,104.99451,11,2007,RCP8.5
16.12.07,132.77083,12,2007,RCP8.5
16.01.08,138.22598,1,2008,RCP8.5
15.02.08,112.56143,2,2008,RCP8.5
16.03.08,144.94931,3,2008,RCP8.5
16.04.08,117.66077,4,2008,RCP8.5
16.05.08,53.382385,5,2008,RCP8.5
16.06.08,24.141518,6,2008,RCP8.5
16.07.08,1.8906591,7,2008,RCP8.5
16.08.08,21.859068,8,2008,RCP8.5
16.09.08,18.438704,9,2008,RCP8.5
16.10.08,52.542618,10,2008,RCP8.5
16.11.08,93.05715,11,2008,RCP8.5
16.12.08,139.50964,12,2008,RCP8.5
16.01.09,162.32942,1,2009,RCP8.5
15.02.09,138.5182,2,2009,RCP8.5
16.03.09,122.59796,3,2009,RCP8.5
16.04.09,93.09309,4,2009,RCP8.5
16.05.09,66.25366,5,2009,RCP8.5
16.06.09,27.935904,6,2009,RCP8.5
16.07.09,17.755867,7,2009,RCP8.5
16.08.09,1.7186354,8,2009,RCP8.5
16.09.09,30.503002,9,2009,RCP8.5
16.10.09,45.130352,10,2009,RCP8.5
16.11.09,84.86365,11,2009,RCP8.5
16.12.09,125.71252,12,2009,RCP8.5
16.01.10,147.57977,1,2010,RCP8.5
15.02.10,120.40725,2,2010,RCP8.5
16.03.10,133.01952,3,2010,RCP8.5
16.04.10,80.72494,4,2010,RCP8.5
16.05.10,55.19438,5,2010,RCP8.5
16.06.10,29.569756,6,2010,RCP8.5
16.07.10,13.1780615,7,2010,RCP8.5
16.08.10,10.548243,8,2010,RCP8.5
16.09.10,19.950083,9,2010,RCP8.5
16.10.10,81.27448,10,2010,RCP8.5
16.11.10,107.008385,11,2010,RCP8.5
16.12.10,159.14183,12,2010,RCP8.5
16.01.11,144.7922,1,2011,RCP8.5
15.02.11,138.24146,2,2011,RCP8.5
16.03.11,144.6946,3,2011,RCP8.5
16.04.11,62.001984,4,2011,RCP8.5
16.05.11,59.24135,5,2011,RCP8.5
16.06.11,13.654353,6,2011,RCP8.5
16.07.11,8.509231,7,2011,RCP8.5
16.08.11,12.34653,8,2011,RCP8.5
16.09.11,20.764673,9,2011,RCP8.5
16.10.11,60.152298,10,2011,RCP8.5
16.11.11,111.06322,11,2011,RCP8.5
16.12.11,142.10016,12,2011,RCP8.5
16.01.12,156.33054,1,2012,RCP8.5
15.02.12,83.15822,2,2012,RCP8.5
16.03.12,121.60492,3,2012,RCP8.5
16.04.12,110.39884,4,2012,RCP8.5
16.05.12,26.877396,5,2012,RCP8.5
16.06.12,10.6786175,6,2012,RCP8.5
16.07.12,8.91365,7,2012,RCP8.5
16.08.12,11.489115,8,2012,RCP8.5
16.09.12,29.638664,9,2012,RCP8.5
16.10.12,50.138386,10,2012,RCP8.5
16.11.12,99.310425,11,2012,RCP8.5
16.12.12,136.8031,12,2012,RCP8.5
16.01.13,143.41791,1,2013,RCP8.5
15.02.13,86.83604,2,2013,RCP8.5
16.03.13,97.115974,3,2013,RCP8.5
16.04.13,80.86924,4,2013,RCP8.5
16.05.13,54.580395,5,2013,RCP8.5
16.06.13,16.319872,6,2013,RCP8.5
16.07.13,6.302299,7,2013,RCP8.5
16.08.13,9.286728,8,2013,RCP8.5
16.09.13,34.862,9,2013,RCP8.5
16.10.13,57.68795,10,2013,RCP8.5
16.11.13,67.23504,11,2013,RCP8.5
16.12.13,103.317825,12,2013,RCP8.5
16.01.14,159.2856,1,2014,RCP8.5
15.02.14,110.64015,2,2014,RCP8.5
16.03.14,75.059845,3,2014,RCP8.5
16.04.14,70.638306,4,2014,RCP8.5
16.05.14,75.2432,5,2014,RCP8.5
16.06.14,23.55678,6,2014,RCP8.5
16.07.14,18.399487,7,2014,RCP8.5
16.08.14,10.515854,8,2014,RCP8.5
16.09.14,21.835966,9,2014,RCP8.5
16.10.14,45.981857,10,2014,RCP8.5
16.11.14,108.66387,11,2014,RCP8.5
16.12.14,151.40158,12,2014,RCP8.5
16.01.15,179.33401,1,2015,RCP8.5
15.02.15,139.96526,2,2015,RCP8.5
16.03.15,116.41946,3,2015,RCP8.5
16.04.15,98.81908,4,2015,RCP8.5
16.05.15,55.783497,5,2015,RCP8.5
16.06.15,25.81096,6,2015,RCP8.5
16.07.15,10.735101,7,2015,RCP8.5
16.08.15,10.175317,8,2015,RCP8.5
16.09.15,23.561369,9,2015,RCP8.5
16.10.15,60.15615,10,2015,RCP8.5
16.11.15,129.89122,11,2015,RCP8.5
16.12.15,75.73456,12,2015,RCP8.5
16.01.16,156.11052,1,2016,RCP8.5
15.02.16,130.30952,2,2016,RCP8.5
16.03.16,128.38983,3,2016,RCP8.5
16.04.16,117.25142,4,2016,RCP8.5
16.05.16,49.78333,5,2016,RCP8.5
16.06.16,27.202915,6,2016,RCP8.5
16.07.16,5.742032,7,2016,RCP8.5
16.08.16,10.8807955,8,2016,RCP8.5
16.09.16,16.316904,9,2016,RCP8.5
16.10.16,47.804466,10,2016,RCP8.5
16.11.16,92.4503,11,2016,RCP8.5
16.12.16,143.235,12,2016,RCP8.5
16.01.17,151.00371,1,2017,RCP8.5
15.02.17,125.20957,2,2017,RCP8.5
16.03.17,117.81846,3,2017,RCP8.5
16.04.17,85.40226,4,2017,RCP8.5
16.05.17,59.23134,5,2017,RCP8.5
16.06.17,10.665808,6,2017,RCP8.5
16.07.17,7.872418,7,2017,RCP8.5
16.08.17,8.095158,8,2017,RCP8.5
16.09.17,12.731407,9,2017,RCP8.5
16.10.17,72.6677,10,2017,RCP8.5
16.11.17,100.15238,11,2017,RCP8.5
16.12.17,114.22286,12,2017,RCP8.5
16.01.18,159.72662,1,2018,RCP8.5
15.02.18,162.29713,2,2018,RCP8.5
16.03.18,156.04648,3,2018,RCP8.5
16.04.18,114.38642,4,2018,RCP8.5
16.05.18,49.044666,5,2018,RCP8.5
16.06.18,26.995876,6,2018,RCP8.5
16.07.18,12.275215,7,2018,RCP8.5
16.08.18,11.453848,8,2018,RCP8.5
16.09.18,23.239025,9,2018,RCP8.5
16.10.18,67.03616,10,2018,RCP8.5
16.11.18,86.2552,11,2018,RCP8.5
16.12.18,127.99279,12,2018,RCP8.5
16.01.19,116.68933,1,2019,RCP8.5
15.02.19,142.76804,2,2019,RCP8.5
16.03.19,90.11568,3,2019,RCP8.5
16.04.19,92.04334,4,2019,RCP8.5
16.05.19,46.806698,5,2019,RCP8.5
16.06.19,18.228241,6,2019,RCP8.5
16.07.19,13.706351,7,2019,RCP8.5
16.08.19,8.85377,8,2019,RCP8.5
16.09.19,15.398221,9,2019,RCP8.5
16.10.19,66.63442,10,2019,RCP8.5
16.11.19,84.96242,11,2019,RCP8.5
16.12.19,137.67653,12,2019,RCP8.5
16.01.20,188.7622,1,2020,RCP8.5
15.02.20,152.06259,2,2020,RCP8.5
16.03.20,115.582726,3,2020,RCP8.5
16.04.20,93.781265,4,2020,RCP8.5
16.05.20,58.513046,5,2020,RCP8.5
16.06.20,13.609083,6,2020,RCP8.5
16.07.20,4.6351156,7,2020,RCP8.5
16.08.20,27.79184,8,2020,RCP8.5
16.09.20,31.141655,9,2020,RCP8.5
16.10.20,73.16483,10,2020,RCP8.5
16.11.20,131.285,11,2020,RCP8.5
16.12.20,142.38211,12,2020,RCP8.5
16.01.21,125.75828,1,2021,RCP8.5
15.02.21,156.22546,2,2021,RCP8.5
16.03.21,139.58427,3,2021,RCP8.5
16.04.21,71.92691,4,2021,RCP8.5
16.05.21,38.030766,5,2021,RCP8.5
16.06.21,26.234632,6,2021,RCP8.5
16.07.21,11.255406,7,2021,RCP8.5
16.08.21,9.008488,8,2021,RCP8.5
16.09.21,16.28622,9,2021,RCP8.5
16.10.21,77.16909,10,2021,RCP8.5
16.11.21,122.46603,11,2021,RCP8.5
16.12.21,144.27794,12,2021,RCP8.5
16.01.22,153.36746,1,2022,RCP8.5
15.02.22,102.453316,2,2022,RCP8.5
16.03.22,136.52074,3,2022,RCP8.5
16.04.22,123.22133,4,2022,RCP8.5
16.05.22,78.28099,5,2022,RCP8.5
16.06.22,26.477112,6,2022,RCP8.5
16.07.22,6.32191,7,2022,RCP8.5
16.08.22,9.781889,8,2022,RCP8.5
16.09.22,7.3046184,9,2022,RCP8.5
16.10.22,56.327873,10,2022,RCP8.5
16.11.22,98.53417,11,2022,RCP8.5
16.12.22,122.18877,12,2022,RCP8.5
16.01.23,178.38686,1,2023,RCP8.5
15.02.23,154.61192,2,2023,RCP8.5
16.03.23,192.68936,3,2023,RCP8.5
16.04.23,131.25148,4,2023,RCP8.5
16.05.23,37.05448,5,2023,RCP8.5
16.06.23,20.397903,6,2023,RCP8.5
16.07.23,11.982784,7,2023,RCP8.5
16.08.23,6.105301,8,2023,RCP8.5
16.09.23,20.577496,9,2023,RCP8.5
16.10.23,59.06088,10,2023,RCP8.5
16.11.23,137.75354,11,2023,RCP8.5
16.12.23,115.10357,12,2023,RCP8.5
16.01.24,148.0043,1,2024,RCP8.5
15.02.24,104.9695,2,2024,RCP8.5
16.03.24,110.43974,3,2024,RCP8.5
16.04.24,57.179657,4,2024,RCP8.5
16.05.24,57.831837,5,2024,RCP8.5
16.06.24,16.765154,6,2024,RCP8.5
16.07.24,11.795868,7,2024,RCP8.5
16.08.24,12.672834,8,2024,RCP8.5
16.09.24,23.308643,9,2024,RCP8.5
16.10.24,58.32198,10,2024,RCP8.5
16.11.24,120.999016,11,2024,RCP8.5
16.12.24,143.6878,12,2024,RCP8.5
16.01.25,159.65634,1,2025,RCP8.5
15.02.25,128.45651,2,2025,RCP8.5
16.03.25,141.6545,3,2025,RCP8.5
16.04.25,108.2222,4,2025,RCP8.5
16.05.25,49.78247,5,2025,RCP8.5
16.06.25,37.892254,6,2025,RCP8.5
16.07.25,2.7461061,7,2025,RCP8.5
16.08.25,8.589215,8,2025,RCP8.5
16.09.25,13.61632,9,2025,RCP8.5
16.10.25,91.87078,10,2025,RCP8.5
16.11.25,77.079124,11,2025,RCP8.5
16.12.25,127.244804,12,2025,RCP8.5
16.01.26,176.30081,1,2026,RCP8.5
15.02.26,136.79997,2,2026,RCP8.5
16.03.26,133.01326,3,2026,RCP8.5
16.04.26,52.933926,4,2026,RCP8.5
16.05.26,42.755413,5,2026,RCP8.5
16.06.26,12.495769,6,2026,RCP8.5
16.07.26,21.138943,7,2026,RCP8.5
16.08.26,21.270636,8,2026,RCP8.5
16.09.26,30.049147,9,2026,RCP8.5
16.10.26,66.99213,10,2026,RCP8.5
16.11.26,119.05952,11,2026,RCP8.5
16.12.26,158.52547,12,2026,RCP8.5
16.01.27,159.01955,1,2027,RCP8.5
15.02.27,66.73282,2,2027,RCP8.5
16.03.27,143.96103,3,2027,RCP8.5
16.04.27,86.94479,4,2027,RCP8.5
16.05.27,53.548428,5,2027,RCP8.5
16.06.27,27.097767,6,2027,RCP8.5
16.07.27,1.8715618,7,2027,RCP8.5
16.08.27,5.9300075,8,2027,RCP8.5
16.09.27,20.595345,9,2027,RCP8.5
16.10.27,49.93149,10,2027,RCP8.5
16.11.27,94.56976,11,2027,RCP8.5
16.12.27,129.24889,12,2027,RCP8.5
16.01.28,124.88736,1,2028,RCP8.5
15.02.28,183.69049,2,2028,RCP8.5
16.03.28,124.28267,3,2028,RCP8.5
16.04.28,92.64517,4,2028,RCP8.5
16.05.28,42.123947,5,2028,RCP8.5
16.06.28,22.93365,6,2028,RCP8.5
16.07.28,19.188408,7,2028,RCP8.5
16.08.28,10.198575,8,2028,RCP8.5
16.09.28,24.915045,9,2028,RCP8.5
16.10.28,80.220764,10,2028,RCP8.5
16.11.28,113.24354,11,2028,RCP8.5
16.12.28,124.90166,12,2028,RCP8.5
16.01.29,136.6003,1,2029,RCP8.5
15.02.29,141.50786,2,2029,RCP8.5
16.03.29,105.63916,3,2029,RCP8.5
16.04.29,120.61812,4,2029,RCP8.5
16.05.29,79.46196,5,2029,RCP8.5
16.06.29,10.915025,6,2029,RCP8.5
16.07.29,20.58965,7,2029,RCP8.5
16.08.29,1.7046779,8,2029,RCP8.5
16.09.29,18.479586,9,2029,RCP8.5
16.10.29,89.87605,10,2029,RCP8.5
16.11.29,116.5384,11,2029,RCP8.5
16.12.29,114.22581,12,2029,RCP8.5
16.01.30,146.41547,1,2030,RCP8.5
15.02.30,138.92914,2,2030,RCP8.5
16.03.30,84.88879,3,2030,RCP8.5
16.04.30,84.576256,4,2030,RCP8.5
16.05.30,32.435425,5,2030,RCP8.5
16.06.30,30.267416,6,2030,RCP8.5
16.07.30,6.3171344,7,2030,RCP8.5
16.08.30,9.468555,8,2030,RCP8.5
16.09.30,15.7784,9,2030,RCP8.5
16.10.30,68.0869,10,2030,RCP8.5
16.11.30,100.0702,11,2030,RCP8.5
16.12.30,127.09067,12,2030,RCP8.5
16.01.31,181.6322,1,2031,RCP8.5
15.02.31,127.2084,2,2031,RCP8.5
16.03.31,95.12823,3,2031,RCP8.5
16.04.31,105.98645,4,2031,RCP8.5
16.05.31,44.051205,5,2031,RCP8.5
16.06.31,20.365932,6,2031,RCP8.5
16.07.31,12.357548,7,2031,RCP8.5
16.08.31,5.1379604,8,2031,RCP8.5
16.09.31,8.384751,9,2031,RCP8.5
16.10.31,51.385532,10,2031,RCP8.5
16.11.31,92.17753,11,2031,RCP8.5
16.12.31,121.827995,12,2031,RCP8.5
16.01.32,139.45418,1,2032,RCP8.5
15.02.32,86.70054,2,2032,RCP8.5
16.03.32,114.2544,3,2032,RCP8.5
16.04.32,92.35263,4,2032,RCP8.5
16.05.32,58.34851,5,2032,RCP8.5
16.06.32,25.493135,6,2032,RCP8.5
16.07.32,13.481699,7,2032,RCP8.5
16.08.32,8.497268,8,2032,RCP8.5
16.09.32,11.453338,9,2032,RCP8.5
16.10.32,77.67697,10,2032,RCP8.5
16.11.32,106.98154,11,2032,RCP8.5
16.12.32,153.40816,12,2032,RCP8.5
16.01.33,161.70566,1,2033,RCP8.5
15.02.33,139.7085,2,2033,RCP8.5
16.03.33,175.21649,3,2033,RCP8.5
16.04.33,141.55008,4,2033,RCP8.5
16.05.33,39.569965,5,2033,RCP8.5
16.06.33,18.295391,6,2033,RCP8.5
16.07.33,16.065716,7,2033,RCP8.5
16.08.33,11.442338,8,2033,RCP8.5
16.09.33,28.931988,9,2033,RCP8.5
16.10.33,56.887077,10,2033,RCP8.5
16.11.33,93.33627,11,2033,RCP8.5
16.12.33,149.73235,12,2033,RCP8.5
16.01.34,116.89157,1,2034,RCP8.5
15.02.34,123.855774,2,2034,RCP8.5
16.03.34,143.88783,3,2034,RCP8.5
16.04.34,116.35602,4,2034,RCP8.5
16.05.34,53.023285,5,2034,RCP8.5
16.06.34,5.9413853,6,2034,RCP8.5
16.07.34,12.0801115,7,2034,RCP8.5
16.08.34,11.647892,8,2034,RCP8.5
16.09.34,7.3043127,9,2034,RCP8.5
16.10.34,68.10504,10,2034,RCP8.5
16.11.34,98.19559,11,2034,RCP8.5
16.12.34,155.61911,12,2034,RCP8.5
16.01.35,174.25638,1,2035,RCP8.5
15.02.35,99.2863,2,2035,RCP8.5
16.03.35,129.12694,3,2035,RCP8.5
16.04.35,119.074356,4,2035,RCP8.5
16.05.35,40.30852,5,2035,RCP8.5
16.06.35,27.104702,6,2035,RCP8.5
16.07.35,3.7043123,7,2035,RCP8.5
16.08.35,9.433792,8,2035,RCP8.5
16.09.35,17.096983,9,2035,RCP8.5
16.10.35,57.02073,10,2035,RCP8.5
16.11.35,117.26694,11,2035,RCP8.5
16.12.35,123.79495,12,2035,RCP8.5
16.01.36,121.849266,1,2036,RCP8.5
15.02.36,161.78484,2,2036,RCP8.5
16.03.36,139.05449,3,2036,RCP8.5
